,phrase,label,sentiment,subjectivity,language,count
The United Kingdom,The United Kingdom,GPE,0.14696969696969697,0.4109668109668109,en,7
Americas,Americas,LOC,0.09353174603174604,0.3072619047619048,en,7
the English Channel,the English Channel,LOC,-0.013095238095238092,0.10952380952380954,en,7
Philadelphia,Philadelphia,GPE,0.02835497835497835,0.36392496392496393,en,7
Singapore,Singapore,GPE,0.10497835497835498,0.166991341991342,en,7
United Arab Emirates,United Arab Emirates,GPE,-0.012662337662337665,0.3268398268398268,en,7
Mexico City,Mexico City,GPE,-0.03137973137973138,0.29926739926739926,en,7
Chile,Chile,GPE,-0.016666666666666666,0.21388888888888888,en,6
Seoul,Seoul,GPE,0.032323232323232316,0.10479797979797979,en,6
Alaska,Alaska,GPE,-0.05833333333333333,0.19999999999999998,en,6
Taipei,Taipei,GPE,0.0644570707070707,0.2345328282828283,en,6
Palestine,Palestine,GPE,0.08333333333333333,0.15,en,6
Liechtenstein,Liechtenstein,GPE,0.022023809523809525,0.20406746031746034,en,6
Algeria,Algeria,GPE,-0.07087542087542088,0.22662037037037033,en,6
Zaporozhye Region,Zaporozhye Region,LOC,-0.05555555555555556,0.1944444444444445,en,6
ANKARA,ANKARA,GPE,-0.028019781144781142,0.2955281986531986,en,6
Faso,Faso,GPE,0.07575757575757576,0.1553030303030303,en,6
MIAMI,MIAMI,GPE,0.10019841269841269,0.20218253968253966,en,6
HONG KONG,HONG KONG,GPE,0.09146825396825398,0.5448412698412698,en,6
Bahrain,Bahrain,GPE,0.08712121212121211,0.3098484848484848,en,6
Strasbourg,Strasbourg,GPE,0.08333333333333333,0.14444444444444446,en,6
PARIS,PARIS,GPE,0.07021780303030303,0.17699915824915827,en,6
Marib,Marib,GPE,0.014393939393939391,0.22297979797979797,en,6
New Zealand,New Zealand,GPE,0.061742424242424244,0.2997895622895623,en,6
Estonia,Estonia,GPE,0.05416666666666666,0.15555555555555556,en,6
North Korea's,North Korea's,GPE,0.06215277777777778,0.35312499999999997,en,6
Maldives,Maldives,GPE,-0.020833333333333332,0.2508333333333333,en,6
Shenzhen,Shenzhen,GPE,0.016666666666666673,0.2944444444444444,en,6
DC,DC,GPE,0.13989898989898988,0.36447811447811446,en,6
Riyadh,Riyadh,GPE,0.09687049062049062,0.3897005772005772,en,6
Niamey,Niamey,GPE,-0.06027777777777777,0.46,en,6
East,East,LOC,0.09357142857142857,0.1685714285714286,en,5
D.C.,D.C.,GPE,-0.05583333333333333,0.3366666666666667,en,5
Rome,Rome,GPE,-0.14896464646464644,0.1725252525252525,en,5
New Jersey,New Jersey,GPE,0.1712121212121212,0.43969696969696964,en,5
Austria,Austria,GPE,0.21999999999999997,0.3266666666666667,en,5
Qingdao,Qingdao,GPE,0.12424242424242424,0.26969696969696966,en,5
Senegal,Senegal,GPE,0.17323809523809525,0.2870793650793651,en,5
Anadolu,Anadolu,GPE,0.27,0.35666666666666663,en,5
Austin,Austin,GPE,0.06772727272727272,0.3624242424242424,en,5
Lake Ontario,Lake Ontario,GPE,0.27,0.47000000000000003,en,5
Michigan,Michigan,GPE,-0.125,0.29,en,5
Munich,Munich,GPE,0.025396825396825397,0.05412698412698412,en,5
Frankfurt,Frankfurt,GPE,0.0716468253968254,0.16412698412698415,en,5
Manhattan,Manhattan,GPE,0.018181818181818177,0.37727272727272726,en,5
Southern Africa,Southern Africa,GPE,0.12107142857142857,0.21773809523809526,en,5
Denmark,Denmark,GPE,0.19863636363636364,0.4817045454545454,en,5
Beirut,Beirut,GPE,0.05249999999999999,0.13666666666666666,en,5
Ukrain,Ukrain,GPE,0.0828030303030303,0.1546212121212121,en,5
Omsk,Omsk,GPE,-0.15,0.17,en,5
Vienna,Vienna,GPE,0.10333333333333335,0.23888888888888887,en,5
Sussex,Sussex,GPE,0.14285714285714288,0.26761904761904765,en,5
Kharkov,Kharkov,GPE,0.08,0.13999999999999999,en,5
Cyprus,Cyprus,GPE,0.07666666666666666,0.3283333333333333,en,5
Suriname,Suriname,GPE,0.0125,0.3,en,5
Ceuta,Ceuta,GPE,0.011000000000000001,0.087,en,5
Africa Corps,Africa Corps,GPE,-0.06666666666666668,0.05333333333333333,en,5
Mediterranean,Mediterranean,LOC,0.16060606060606059,0.2909090909090909,en,5
UAE,UAE,GPE,0.03443181818181819,0.22424242424242422,en,5
San Francisco,San Francisco,GPE,0.048917748917748916,0.1626984126984127,en,5
Greece,Greece,GPE,-0.10430555555555557,0.1618055555555556,en,5
militar,militar,GPE,0.047090909090909086,0.18630303030303033,en,5
Atlantic,Atlantic,LOC,0.05833333333333333,0.3583333333333333,en,5
Sudan,Sudan,GPE,0.16,0.26666666666666666,en,5
Guinea,Guinea,GPE,0.0711111111111111,0.20611111111111113,en,5
nubia,nubia,GPE,0.1,0.13333333333333333,en,5
Silicon Valley,Silicon Valley,LOC,-0.08,0.13999999999999999,en,5
Sumy,Sumy,LOC,-0.012727272727272731,0.09090909090909091,en,5
Santiago,Santiago,GPE,0.06666666666666667,0.3991666666666666,en,5
the United Arab Emirates,the United Arab Emirates,GPE,-0.0013636363636363614,0.29878787878787877,en,5
KIEV,KIEV,GPE,0.049166666666666664,0.2458333333333333,en,5
Tatarstan,Tatarstan,GPE,-0.18666666666666665,0.13333333333333336,en,5
Yuzhny,Yuzhny,GPE,0.06000000000000001,0.16,en,5
Serbia,Serbia,GPE,-0.36090909090909096,0.5861363636363637,en,5
Bulgaria,Bulgaria,GPE,-0.02068181818181818,0.35522727272727267,en,5
Nairobi,Nairobi,GPE,-0.05476190476190477,0.08809523809523809,en,4
Baghdad,Baghdad,GPE,0.11458333333333334,0.30624999999999997,en,4
Gazprom,Gazprom,GPE,0.02916666666666667,0.1375,en,4
U.S,U.S,GPE,-0.025,0.0875,en,4
Libya,Libya,GPE,-0.045436507936507955,0.3501984126984127,en,4
Dnepropetrovsk,Dnepropetrovsk,GPE,-0.014583333333333332,0.15208333333333335,en,4
BUCHAREST,BUCHAREST,GPE,0.06345328282828282,0.25139520202020205,en,4
the Roman Empire,the Roman Empire,GPE,0.08333333333333333,0.4,en,4
QINGDAO,QINGDAO,GPE,0.12121212121212122,0.22348484848484848,en,4
Geran,Geran,GPE,0.00833333333333333,0.075,en,4
Peru,Peru,GPE,0.14047619047619048,0.4613095238095237,en,4
South China Sea,South China Sea,LOC,0.035416666666666666,0.10833333333333334,en,4
Kolkata,Kolkata,GPE,0.03125,0.03125,en,4
West Bank,West Bank,GPE,-0.05,0.025,en,4
Malaysia,Malaysia,GPE,-0.05,0.0125,en,4
Abu Dhabi,Abu Dhabi,GPE,0.053030303030303025,0.3219065656565657,en,4
Cairo,Cairo,GPE,0.0,0.025,en,4
BEIRUT,BEIRUT,GPE,0.024999999999999998,0.075,en,4
Jamaica,Jamaica,GPE,0.07083333333333333,0.2625,en,4
Normandy,Normandy,GPE,0.25,0.5,en,4
Latvia,Latvia,GPE,-0.07750000000000001,0.25,en,4
HYDERABAD,HYDERABAD,GPE,0.5,0.9,en,4
Benin,Benin,GPE,0.19071969696969698,0.43712121212121213,en,4
Belgrade,Belgrade,GPE,-0.65625,0.75,en,4
Dublin,Dublin,GPE,-0.025,0.175,en,4
Europes,Europes,LOC,0.15677083333333333,0.3755208333333333,en,4
Sloviansk,Sloviansk,GPE,-0.052500000000000005,0.125,en,4
Starlink,Starlink,GPE,0.09999999999999999,0.4,en,4
Odessa Region,Odessa Region,GPE,0.024999999999999998,0.125,en,4
South Pacific,South Pacific,LOC,0.19446022727272727,0.5220896464646465,en,4
KYIV,KYIV,GPE,0.08402777777777778,0.34861111111111104,en,4
Adelaide,Adelaide,GPE,0.21458333333333332,0.5,en,4
Ukr,Ukr,GPE,0.02,0.405,en,4
Boston,Boston,GPE,0.14861111111111114,0.24166666666666664,en,4
Uk,Uk,GPE,-0.0625,0.1875,en,4
Minsk,Minsk,LOC,0.03083333333333333,0.19354166666666667,en,4
Mississippi,Mississippi,GPE,-0.020833333333333332,0.075,en,4
Geneva,Geneva,GPE,0.01875,0.3604166666666667,en,4
Tajikistan,Tajikistan,GPE,-0.06041666666666667,0.340625,en,4
Siberia,Siberia,LOC,-0.05520833333333333,0.20833333333333331,en,4
Tunisia,Tunisia,GPE,0.052500000000000005,0.1325,en,4
MANILA,MANILA,GPE,-0.057291666666666664,0.22916666666666666,en,4
Haiti,Haiti,GPE,0.21969696969696972,0.4305555555555556,en,4
Kathmandu,Kathmandu,GPE,0.04537037037037036,0.28564814814814815,en,3
Birmingham,Birmingham,GPE,0.25277777777777777,0.3375000000000001,en,3
Moldova,Moldova,GPE,0.0,0.0,en,3
Ukraines,Ukraines,LOC,0.011111111111111112,0.14444444444444446,en,3
Latin America,Latin America,LOC,0.0669973544973545,0.4063492063492064,en,3
Bamako,Bamako,GPE,0.24650793650793648,0.466984126984127,en,3
Nicaragua,Nicaragua,GPE,0.05833333333333334,0.47222222222222215,en,3
ABUJA,ABUJA,GPE,0.14020833333333335,0.4033333333333333,en,3
PETERSBURG,PETERSBURG,GPE,0.06022727272727272,0.18686868686868685,en,3
Helsinki,Helsinki,GPE,0.16666666666666666,0.16666666666666666,en,3
Caribbean,Caribbean,LOC,0.2333333333333333,0.4583333333333333,en,3
the Balearic Islands,the Balearic Islands,GPE,0.06944444444444443,0.6342592592592592,en,3
Bosnia-Herzegovina,Bosnia-Herzegovina,GPE,0.0,0.3833333333333333,en,3
Bolivia,Bolivia,GPE,-0.008024691358024688,0.3311728395061728,en,3
São Paulo,São Paulo,GPE,0.08040404040404041,0.27171717171717175,en,3
WASHINGTON/,WASHINGTON/,GPE,0.044444444444444446,0.5333333333333333,en,3
RUSSIA,RUSSIA,GPE,0.0375,0.15277777777777776,en,3
Magyar,Magyar,GPE,0.0,0.0,en,3
Azerbaijan,Azerbaijan,GPE,-0.016666666666666666,0.4041666666666666,en,3
Pacific island,Pacific island,LOC,-0.004166666666666668,0.3361111111111111,en,3
Yaroslavl,Yaroslavl,GPE,-0.022222222222222223,0.06666666666666667,en,3
Lithuania,Lithuania,GPE,-0.13333333333333333,0.26666666666666666,en,3
LGBTQ+,LGBTQ+,GPE,0.01712962962962963,0.2898148148148148,en,3
Korea,Korea,GPE,-0.25972222222222224,0.39999999999999997,en,3
San Francisco Bay Area Stadium,San Francisco Bay Area Stadium,LOC,-0.06666666666666667,0.3,en,3
Venice,Venice,GPE,0.0,0.0,en,3
Dallas,Dallas,GPE,0.049999999999999996,0.30370370370370364,en,3
Glasgow,Glasgow,GPE,0.3458333333333334,0.5791666666666667,en,3
Yerevan,Yerevan,GPE,0.08434343434343433,0.2515151515151515,en,3
Himalayas,Himalayas,GPE,0.16666666666666666,0.38333333333333336,en,3
